npm {"level":"error","message":"","timestamp":"2018-05-18T21:13:25.337Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.770Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.775Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.781Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.789Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.794Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.798Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.802Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.809Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.814Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.818Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.822Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.830Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.835Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.840Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.845Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.851Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.857Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.863Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.869Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.876Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.880Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.885Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.892Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.897Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.901Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.906Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.914Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.918Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.923Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.928Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.935Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.941Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.945Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.950Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.956Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.964Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.968Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.976Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.984Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.989Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:08.994Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.002Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.007Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.011Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.018Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.024Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.029Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.034Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.039Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.046Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.051Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.056Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.060Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.067Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.073Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.077Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.080Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.085Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.093Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.097Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.101Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.107Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.114Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.118Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.124Z"}
{"level":"error","message":"Error: getaddrinfo ENOTFOUND public.api.openprocurement.org public.api.openprocurement.org:443\n    at errnoException (dns.js:55:10)\n    at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:97:26)","timestamp":"2018-05-19T22:53:09.129Z"}
